user_id,catch_item.x,catch_item.y,catch_item.x.x,catch_item.y.y,catch_item.x.x.x,catch_item.y.y.y,catch_item.x.x.x.x,catch_item.y.y.y.y,catch_item.x.x.x.x.x,catch_item.y.y.y.y.y,catch_item.x.x.x.x.x.x,catch_item.y.y.y.y.y.y,catch_item.x.x.x.x.x.x.x,catch_item.y.y.y.y.y.y.y,catch_item.x.x.x.x.x.x.x.x,catch_item.y.y.y.y.y.y.y.y,catch_item.x.x.x.x.x.x.x.x.x,catch_item.y.y.y.y.y.y.y.y.y,catch_item.x.x.x.x.x.x.x.x.x.x,catch_item.y.y.y.y.y.y.y.y.y.y,catch_item.x.x.x.x.x.x.x.x.x.x.x,catch_item.y.y.y.y.y.y.y.y.y.y.y,catch_item.x.x.x.x.x.x.x.x.x.x.x.x,catch_item.y.y.y.y.y.y.y.y.y.y.y.y
mi_an_2000_07_21_542_f,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Fortemente in disaccordo,Fortemente in disaccordo,1,1,1,1,1,1,1,0,0,0,Quasi mai,Quasi mai,Per niente,Per niente
gi_ro_1998_03_25_382_f,1,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,In disaccordo,In disaccordo,3,1,3,1,1,3,1,0,0,0,Quasi mai,Quasi mai,Per niente,Per niente
fr_ve_1999_01_07_843_f,6,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,In disaccordo,In disaccordo,2,1,2,1,1,2,1,0,0,0,Circa la metà delle volte,Circa la metà delle volte,Per niente,Per niente
al_na_2000_11_04_412_f,2,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Fortemente in disaccordo,Fortemente in disaccordo,2,1,2,1,1,2,1,0,0,0,Quasi mai,Quasi mai,Per niente,Per niente
er_ca_1999_01_316_f,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,In disaccordo,In disaccordo,1,1,1,1,1,1,1,0,0,0,A volte,A volte,Per niente,Per niente
fe_co_2000_08_09_498_m,2,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,In disaccordo,In disaccordo,1,2,1,2,2,1,2,0,0,0,Circa la metà delle volte,Circa la metà delle volte,Per niente,Per niente
em_va_2000_02_11_669_f,1,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,In disaccordo,In disaccordo,1,1,1,1,1,1,1,0,0,0,Quasi mai,Quasi mai,Un poco,Un poco
le_st_2000_08_05_068_f,2,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,D'accordo,D'accordo,2,1,2,1,1,2,1,0,0,0,A volte,A volte,Un poco,Un poco
an_ga_1999_07_31_073_m,4,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,In disaccordo,In disaccordo,3,1,3,1,1,3,1,0,0,0,Circa la metà delle volte,Circa la metà delle volte,Moderatamente,Moderatamente
be_ba_2000_11_16_082_f,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Fortemente in disaccordo,Fortemente in disaccordo,1,1,1,1,1,1,1,0,0,0,Quasi mai,Quasi mai,Per niente,Per niente
cl_be_1980_09_22_062_f,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,In disaccordo,In disaccordo,1,1,1,1,1,1,1,0,0,0,Quasi mai,Quasi mai,Per niente,Per niente
ir_co_1996_09_14_990_f,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,In disaccordo,In disaccordo,3,1,3,1,1,3,1,0,0,0,A volte,A volte,Moderatamente,Moderatamente
va_fa_1992_03_30_800_f,1,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Fortemente in disaccordo,Fortemente in disaccordo,2,2,2,2,2,2,2,0,0,0,A volte,A volte,Per niente,Per niente
gi_de_2000_05_01_126_f,2,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,In disaccordo,In disaccordo,2,1,2,1,1,2,1,0,0,0,Circa la metà delle volte,Circa la metà delle volte,Per niente,Per niente
il_co_2000_02_17_873_f,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,In disaccordo,In disaccordo,1,1,1,1,1,1,1,0,0,0,Quasi mai,Quasi mai,Un poco,Un poco
au_fe_2000_04_16_652_f,1,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,In disaccordo,In disaccordo,1,1,1,1,1,1,1,0,0,0,Quasi mai,Quasi mai,Per niente,Per niente
fr_er_2000_06_09_383_f,2,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Fortemente in disaccordo,Fortemente in disaccordo,1,1,1,1,1,1,1,0,0,0,Molte volte,Molte volte,Un poco,Un poco
je_be_1999_12_16_900_f,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,In disaccordo,In disaccordo,1,1,1,1,1,1,1,0,0,0,A volte,A volte,Per niente,Per niente
an_pi_2000_08_12_773_f,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,In disaccordo,In disaccordo,2,1,2,1,1,2,1,0,0,0,A volte,A volte,Per niente,Per niente
yl_ma_2000_09_16_613_f,1,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,In disaccordo,In disaccordo,1,1,1,1,1,1,1,0,0,0,A volte,A volte,Per niente,Per niente
ma_al_2000_05_26_624_m,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,In disaccordo,In disaccordo,3,1,3,1,1,3,1,0,0,0,Quasi mai,Quasi mai,Per niente,Per niente
vi_co_2000_12_01_146_f,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,In disaccordo,In disaccordo,1,1,1,1,1,1,1,0,0,0,Quasi mai,Quasi mai,Per niente,Per niente
fr_qu_2000_03_07_391_f,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Fortemente in disaccordo,Fortemente in disaccordo,1,2,1,2,2,1,2,0,0,0,Quasi mai,Quasi mai,Per niente,Per niente
ru_ro_1998_07_02_501_f,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,In disaccordo,In disaccordo,1,1,1,1,1,1,1,0,0,0,Quasi mai,Quasi mai,Per niente,Per niente
el_lu_2000_01_20_337_f,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,In disaccordo,In disaccordo,1,1,1,1,1,1,1,0,0,0,Quasi mai,Quasi mai,Per niente,Per niente
ga_bu_2000_08_06_000_f,3,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,In disaccordo,In disaccordo,4,1,4,1,1,4,1,1,1,1,A volte,A volte,Un poco,Un poco
ca_pa_1999_11_19_544_f,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,In disaccordo,In disaccordo,1,2,1,2,2,1,2,0,0,0,Quasi mai,Quasi mai,Per niente,Per niente
ch_be_1998_08_11_011_f,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,In disaccordo,In disaccordo,1,1,1,1,1,1,1,0,0,0,Quasi mai,Quasi mai,Un poco,Un poco
ca_ca_2000_12_08_220_f,2,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,In disaccordo,In disaccordo,1,1,1,1,1,1,1,0,0,0,Quasi mai,Quasi mai,Per niente,Per niente
gi_va_2000_10_27_812_f,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Fortemente in disaccordo,Fortemente in disaccordo,1,1,1,1,1,1,1,0,0,0,Quasi mai,Quasi mai,Per niente,Per niente
an_bo_1988_08_24_166_f,1,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Fortemente in disaccordo,Fortemente in disaccordo,1,2,1,2,2,1,2,0,0,0,Quasi mai,Quasi mai,Per niente,Per niente
gi_ma_2000_07_03_573_f,2,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,In disaccordo,In disaccordo,1,1,1,1,1,1,1,0,0,0,Molte volte,Molte volte,Per niente,Per niente
de_sc_2000_10_27_798_f,3,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,In disaccordo,In disaccordo,1,1,1,1,1,1,1,0,0,0,Quasi mai,Quasi mai,Un poco,Un poco
la_sa_2000_04_24_139_f,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,In disaccordo,In disaccordo,1,1,1,1,1,1,1,0,0,0,A volte,A volte,Per niente,Per niente
li_bu_2000_07_13_102_f,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,In disaccordo,In disaccordo,1,1,1,1,1,1,1,0,0,0,Quasi mai,Quasi mai,Per niente,Per niente
fr_av_2000_09_06_692_f,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,In disaccordo,In disaccordo,1,1,1,1,1,1,1,0,0,0,Quasi mai,Quasi mai,Per niente,Per niente
ce_me_2000_10_03_351_f,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,In disaccordo,In disaccordo,3,1,3,1,1,3,1,1,1,1,A volte,A volte,Per niente,Per niente
sa_ro_1999_10_06_740_f,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Fortemente in disaccordo,Fortemente in disaccordo,1,1,1,1,1,1,1,0,0,0,Quasi mai,Quasi mai,Per niente,Per niente
gi_pa_1998_09_14_385_f,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Fortemente in disaccordo,Fortemente in disaccordo,1,1,1,1,1,1,1,0,0,0,Quasi mai,Quasi mai,Per niente,Per niente
ha_am_1999_12_02_928_f,2,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Fortemente in disaccordo,Fortemente in disaccordo,2,1,2,1,1,2,1,0,0,0,A volte,A volte,Per niente,Per niente
so_al_1998_05_20_025_f,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Fortemente in disaccordo,Fortemente in disaccordo,1,1,1,1,1,1,1,0,0,0,Quasi mai,Quasi mai,Un poco,Un poco
il_pa_2000_05_05_178_f,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Fortemente in disaccordo,Fortemente in disaccordo,1,1,1,1,1,1,1,0,0,0,Quasi mai,Quasi mai,Per niente,Per niente
fr_ra_1992_07_12_212_f,1,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,In disaccordo,In disaccordo,1,1,1,1,1,1,1,0,0,0,A volte,A volte,Un poco,Un poco
ch_la_2000_08_02_899_f,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,In disaccordo,In disaccordo,1,1,1,1,1,1,1,0,0,0,Quasi mai,Quasi mai,Per niente,Per niente
fr_ar_2000_09_23_472_f,2,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Fortemente in disaccordo,Fortemente in disaccordo,1,1,1,1,1,1,1,0,0,0,Molte volte,Molte volte,Un poco,Un poco
so_co_2000_05_03_616_f,2,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Fortemente in disaccordo,Fortemente in disaccordo,1,1,1,1,1,1,1,0,0,0,Quasi mai,Quasi mai,Per niente,Per niente
si_pa_1999_07_07_119_f,6,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Fortemente in disaccordo,Fortemente in disaccordo,1,1,1,1,1,1,1,0,0,0,Molte volte,Molte volte,Per niente,Per niente
sa_ce_2000_05_29_332_f,1,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Mi è capitato qualche volta,Fortemente in disaccordo,Fortemente in disaccordo,1,2,1,2,2,1,2,0,0,0,Circa la metà delle volte,Circa la metà delle volte,Per niente,Per niente
cl_ro_1999_09_14_930_f,1,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,Non mi è mai accaduto,In disaccordo,In disaccordo,1,2,1,2,2,1,2,0,0,0,A volte,A volte,Per niente,Per niente
